"","r1_hat","d1_hat","r2_hat","d2_hat","is_correct","error1","error2","error3"
"1",3,0,2,2,1,0.578389296373297,0.303814958307851,0.280092635413611
"2",3,0,2,2,1,0.60254089014386,0.325241061375172,0.299617650317895
"3",3,0,2,2,1,0.610088127496046,0.328496733803318,0.309152223309232
"4",3,0,2,2,1,0.55876343403946,0.279975652435226,0.267234052208106
"5",3,0,2,2,1,0.581002718974299,0.312827314391629,0.299092356069465
"6",3,0,2,2,1,0.678956140513064,0.358112028010906,0.342974233797481
"7",3,0,2,2,1,0.62983970879378,0.342498666040743,0.29674420332807
"8",3,0,2,2,1,0.578758881474282,0.324994071943021,0.301386525351382
"9",3,0,2,2,1,0.598773121924468,0.319612534820802,0.298271877285562
"10",3,0,2,2,1,0.537245948801139,0.304631038727024,0.274471739448101
"11",3,0,2,2,1,0.701919147286394,0.370198308773007,0.336616180351854
"12",3,0,2,2,1,0.527005059241216,0.305897575778798,0.286470496360815
"13",3,0,2,2,1,0.587407830270056,0.29020283815387,0.280443473682005
"14",3,0,2,2,1,0.602671499242209,0.330176033373226,0.31370780555283
"15",3,0,2,2,1,0.633022867996296,0.334378729617093,0.307103160607561
"16",3,0,2,2,1,0.674631938831292,0.387372127851315,0.356243752819404
"17",3,0,2,2,1,0.627578773748277,0.352835311780877,0.32996631176731
"18",3,0,2,2,1,0.615252670355974,0.337376489022415,0.320253559610644
"19",3,0,2,2,1,0.602815353667817,0.326692928646783,0.298172311947531
"20",3,0,2,2,1,0.575970673769991,0.304947060001875,0.287827613120621
"21",3,0,2,2,1,0.714598024406835,0.378048192160132,0.338827268239625
"22",3,0,2,2,1,0.684438071179248,0.381882021629703,0.363478577297582
"23",3,0,2,2,1,0.630820273619911,0.366314506967538,0.344900901727526
"24",3,0,2,2,1,0.62795421936406,0.310447823936937,0.27978385867969
"25",3,0,2,2,1,0.612303450039558,0.359031258920838,0.331900355672334
"26",3,0,2,2,1,0.612978768503271,0.336085671158931,0.304112812507055
"27",3,0,2,2,1,0.670446137227823,0.364560145785651,0.336373875574658
"28",3,0,2,2,1,0.662580854521772,0.308221369670034,0.288997726680109
"29",3,0,2,2,1,0.662705242403041,0.394208168958899,0.359501565334601
"30",3,0,2,2,1,0.626064210871458,0.337110808529829,0.312746862927054
"31",3,0,2,2,1,0.579777410905441,0.312089201575784,0.289318909754381
"32",3,0,2,2,1,0.662811918645927,0.333644056390003,0.300849781975235
"33",3,0,2,2,1,0.575113799367974,0.31061641830864,0.288606639712696
"34",3,0,2,2,1,0.632821032260556,0.350071713460048,0.310689580289036
"35",3,0,2,2,1,0.642776945063647,0.340095082084072,0.3097396797026
"36",3,0,2,2,1,0.586802822764958,0.310637773295127,0.275616031778303
"37",3,0,2,2,1,0.641404844765925,0.358144261652352,0.324662262369642
"38",3,0,2,2,1,0.601664520469019,0.346201961597752,0.327373590339864
"39",3,0,2,2,1,0.66351287955517,0.35630669205321,0.327377000848036
"40",3,0,2,2,1,0.653314776305485,0.310573699549987,0.282720896195824
"41",3,0,2,2,1,0.562308287174368,0.307084076126718,0.287835228168914
"42",3,0,2,2,1,0.751477161698435,0.425457583793229,0.383004257019807
"43",3,0,2,2,1,0.613588974352734,0.300348676284434,0.281164024282479
"44",3,0,2,2,1,0.612786493078929,0.373779134146642,0.34460320224277
"45",3,0,2,2,1,0.643417400877426,0.32702396888688,0.305791531727847
"46",3,0,2,2,1,0.677319552706809,0.347971508308588,0.33509621485436
"47",3,0,2,2,1,0.568569468581858,0.299579041626662,0.281107428782787
"48",3,0,2,2,1,0.657187788613293,0.37426377753562,0.346670055834675
"49",3,0,2,2,1,0.549529960785687,0.303983559549702,0.291939926737615
"50",3,0,2,2,1,0.583567832605139,0.314464546375428,0.291430997302652
"51",3,0,2,2,1,0.621545510908731,0.352086178154918,0.344129150898084
"52",3,0,2,2,1,0.579352269077032,0.303367127898381,0.274823892792571
"53",3,0,2,2,1,0.578263066153504,0.286938176306689,0.266538735326925
"54",3,0,2,2,1,0.60488723766457,0.335074993014836,0.313039004022639
"55",3,0,2,2,1,0.563787336969038,0.318892150587424,0.290862387845778
"56",3,0,2,2,1,0.669339288006752,0.358560451569101,0.329033394874465
"57",3,0,2,2,1,0.633427632885161,0.339852349699906,0.319270757984389
"58",3,0,2,2,1,0.558715265606073,0.310825088078668,0.29201531136311
"59",3,0,2,2,1,0.684286974681956,0.372455595489307,0.348850998715763
"60",3,0,2,2,1,0.592463964127868,0.300545201695927,0.277299101135395
"61",3,0,2,2,1,0.665345642815416,0.354417376533688,0.312979697178954
"62",3,0,2,2,1,0.602941359671035,0.295791777345234,0.277758692633954
"63",3,0,2,2,1,0.629147055665337,0.357543207662392,0.329792167081839
"64",3,0,2,2,1,0.550643369402418,0.284064656273781,0.266069769444405
"65",3,0,2,2,1,0.547336312647275,0.283260276296885,0.264271128788541
"66",3,0,2,2,1,0.689106206777645,0.353412345837773,0.339992601575363
"67",3,0,2,2,1,0.599241843248906,0.330005650334803,0.30734197639637
"68",3,0,2,2,1,0.577230617174229,0.321239648654674,0.288830152189313
"69",3,0,2,2,1,0.669412309728044,0.355395334689532,0.310678370391836
"70",3,0,2,2,1,0.569382376186106,0.314545523999878,0.277458247604276
"71",3,0,2,2,1,0.606972081467251,0.310049198876737,0.294762666263439
"72",3,0,2,2,1,0.658549950388063,0.364848594618846,0.334191076693755
"73",3,0,2,2,1,0.723324777394303,0.388505221677681,0.358683320344018
"74",3,0,2,2,1,0.645629910207267,0.323575833637902,0.306061848921522
"75",3,0,2,2,1,0.589618492290442,0.336115347491665,0.3001671687814
"76",3,0,2,2,1,0.624214687885403,0.336390089735372,0.302644803263802
"77",3,0,2,2,1,0.591288360467736,0.307234355937595,0.297858457015735
"78",3,0,2,2,1,0.562410316009614,0.297955583377876,0.2762453617633
"79",3,0,2,2,1,0.666654511327826,0.385193128209641,0.348962537004042
"80",3,0,2,2,1,0.660878046030999,0.369355753139428,0.349361985788996
"81",3,0,2,2,1,0.553497709539887,0.292187021083267,0.270558347357751
"82",3,0,2,2,1,0.68546645336682,0.380589708997308,0.355893586555506
"83",3,0,2,2,1,0.661904233143882,0.37351048875173,0.342005727313606
"84",3,0,2,2,1,0.626532737077884,0.38656332164632,0.35848469757058
"85",3,0,2,2,1,0.614279371210334,0.310282959031684,0.288855335615662
"86",3,0,2,2,1,0.68779198512356,0.40702698276223,0.382465212678565
"87",3,0,2,2,1,0.550250424904299,0.282387917794116,0.266158146149209
"88",3,0,2,2,1,0.605262820204041,0.339838978739064,0.320486829340804
"89",3,0,2,2,1,0.617751604063943,0.339421645799105,0.305307614072376
"90",3,0,2,2,1,0.628783266225333,0.360362962371876,0.340545696383429
"91",3,0,2,2,1,0.603413287985683,0.324104455036714,0.311554214360532
"92",3,0,2,2,1,0.610641002392242,0.306833786816392,0.280759684679841
"93",3,0,2,2,1,0.552585608432381,0.280287462050059,0.251907807334894
"94",3,0,2,2,1,0.583026703159213,0.281682538520557,0.250326439695038
"95",3,0,2,2,1,0.55873164045879,0.268867168047468,0.247365833460145
"96",3,0,2,2,1,0.648466058358535,0.339503943339056,0.314643749206031
"97",3,0,2,2,1,0.59111836611248,0.321133293515227,0.300164772583041
"98",3,0,2,2,1,0.546012050651096,0.311633233542819,0.295348477915285
"99",3,0,2,2,1,0.635295233598424,0.366356177383604,0.344962963158045
"100",3,0,2,2,1,0.612170820664082,0.340298762250741,0.299417884293314
"101",3,0,2,2,1,0.604917111127502,0.339804629520137,0.302428034237535
"102",3,0,2,2,1,0.692154891851589,0.389478184158648,0.364355709296478
"103",3,0,2,2,1,0.58809497684946,0.317696640130544,0.299485927224697
"104",3,0,2,2,1,0.587396052969217,0.295305225140273,0.277617702822298
"105",3,0,2,2,1,0.651964693581723,0.361722812450584,0.309855950894716
"106",3,0,2,2,1,0.552477202610938,0.29775217361165,0.273116172562458
"107",3,0,2,2,1,0.611013410800167,0.282609176809519,0.254195607519356
"108",3,0,2,2,1,0.644986414478752,0.308779487387758,0.287615181421423
"109",3,0,2,2,1,0.587398600201984,0.331490258251154,0.302287620811253
"110",3,0,2,2,1,0.619830990274604,0.29933089178302,0.285096516270863
"111",3,0,2,2,1,0.607681257751586,0.35221075866892,0.30658950658921
"112",3,0,2,2,1,0.660995112166945,0.390751407947449,0.364080753811358
"113",3,0,2,2,1,0.558590085885301,0.301148484516966,0.2776123911745
"114",3,0,2,2,1,0.624584850628185,0.338301404430235,0.322201794073433
"115",3,0,2,2,1,0.599643914573483,0.338697743414709,0.297971197740873
"116",3,0,2,2,1,0.671929764305335,0.366994329094116,0.331747780173667
"117",3,0,2,2,1,0.63075403683167,0.327373930312162,0.307858210343233
"118",3,0,2,2,1,0.636577666893644,0.345481017996808,0.317441994808955
"119",3,0,2,2,1,0.626988843661193,0.352839172626767,0.342321850953939
"120",3,0,2,2,1,0.589627994856551,0.280376197190327,0.248807664462323
"121",3,0,2,2,1,0.571595175226037,0.326021788220361,0.307722351961511
"122",3,0,2,2,1,0.666386084387978,0.348435237582837,0.330123010346781
"123",3,0,2,2,1,0.521321212205429,0.305926121839255,0.279957994548396
"124",3,0,2,2,1,0.719204450670854,0.371486483470086,0.341000514530635
"125",3,0,2,2,1,0.601862045373299,0.33533924092178,0.313186426749883
"126",3,0,2,2,1,0.65914396412883,0.334538520542669,0.318514166184268
"127",3,0,2,2,1,0.695627297523357,0.345514194604708,0.312772421814501
"128",3,0,2,2,1,0.610231028819671,0.306114939318589,0.275677511629844
"129",3,0,2,2,1,0.541616029911782,0.274591160705444,0.255893307042672
"130",3,0,2,2,1,0.657129378377778,0.357414680690474,0.326587476936292
"131",3,0,2,2,1,0.611913528211494,0.307439368776825,0.300198808413707
"132",3,0,2,2,1,0.614836950246756,0.344121779772162,0.317046011300989
"133",3,0,2,2,1,0.625778824257827,0.339295796666278,0.310793717411999
"134",3,0,2,2,1,0.558133902463188,0.290066693874616,0.281961989838411
"135",3,0,2,2,1,0.60213458938906,0.318884299451258,0.30196203512052
"136",3,0,2,2,1,0.689689030179668,0.363576862203866,0.325902219678289
"137",3,0,2,2,1,0.625095606206639,0.331718267941247,0.283301198528332
"138",3,0,2,2,1,0.670224002837572,0.353862906624896,0.331687125155314
"139",3,0,2,2,1,0.649306216378261,0.352737917132516,0.32366359996853
"140",3,0,2,2,1,0.644091053313928,0.331194370455487,0.318131997501343
"141",3,0,2,2,1,0.640757145273412,0.384974419434822,0.370555840730164
"142",3,0,2,2,1,0.671874191328951,0.348984833407981,0.316957702152294
"143",3,0,2,2,1,0.62938111818903,0.33207076666422,0.30490802623467
"144",3,0,2,2,1,0.637324973611012,0.329558117184557,0.312983252217651
"145",3,0,2,2,1,0.571460269125446,0.2941317103494,0.282040896518209
"146",3,0,2,2,1,0.68750366885486,0.357936035154071,0.339179352867918
"147",3,0,2,2,1,0.600348054792664,0.327886175850206,0.306708322250701
"148",3,0,2,2,1,0.581960427746708,0.287063964844026,0.246166207382785
"149",3,0,2,2,1,0.663912628112324,0.331819798505671,0.291765171419285
"150",3,0,2,2,1,0.586770562525382,0.339331058888755,0.321400527117604
"151",3,0,2,2,1,0.609940939260081,0.317013987003702,0.304239481947319
"152",3,0,2,2,1,0.558023263571807,0.329645161694744,0.314979767907436
"153",3,0,2,2,1,0.648462576440786,0.380805640546382,0.355689721730662
"154",3,0,2,2,1,0.668245767004396,0.362624228671526,0.320606179120375
"155",3,0,2,2,1,0.600666032631206,0.310134846178666,0.292110949802675
"156",3,0,2,2,1,0.614408005944141,0.346402655959913,0.325167037711781
"157",3,0,2,2,1,0.616494215078216,0.327418367424903,0.31016467050464
"158",3,0,2,2,1,0.620644730419624,0.318282027172904,0.302739703868462
"159",3,0,2,2,1,0.61696668804677,0.336214514291305,0.313753276675596
"160",3,0,2,2,1,0.564691020693255,0.296861111940521,0.285216313764198
"161",3,0,2,2,1,0.67775278280849,0.376155016524959,0.348926378656106
"162",3,0,2,2,1,0.667238377209285,0.350822150335723,0.325711359110069
"163",3,0,2,2,1,0.59533337474703,0.320433150592707,0.296595751306027
"164",3,0,2,2,1,0.519562421554855,0.292901917113063,0.282087523679183
"165",3,0,2,2,1,0.599927617887279,0.331126908876961,0.313649556216588
"166",3,0,2,2,1,0.66303976889212,0.334247677257832,0.312119375410611
"167",3,0,2,2,1,0.60229694259368,0.310729460194056,0.277631919322754
"168",3,0,2,2,1,0.647734514249756,0.323905739542306,0.31138702594551
"169",3,0,2,2,1,0.64260736293237,0.37108441009012,0.320123358828697
"170",3,0,2,2,1,0.554177819117987,0.320055721292777,0.293545192064024
"171",3,0,2,2,1,0.596698325347149,0.325559825561,0.292483014389164
"172",3,0,2,2,1,0.587897400497457,0.331648587217577,0.309317711189972
"173",3,0,2,2,1,0.629723224843323,0.349938496900829,0.33374774747448
"174",3,0,2,2,1,0.546674201820868,0.296175850524323,0.274042430196507
"175",3,0,2,2,1,0.605129041625375,0.321647774458454,0.29686369154502
"176",3,0,2,2,1,0.576711744679603,0.289144670856607,0.278482700546748
"177",3,0,2,2,1,0.586471845333034,0.331363165541021,0.305654881898337
"178",3,0,2,2,1,0.560702808358612,0.33564804911586,0.313861902730194
"179",3,0,2,2,1,0.5942455495284,0.312599982639764,0.292365034727523
"180",3,0,2,2,1,0.613460917036482,0.35851414004493,0.330165379660246
"181",3,0,2,2,1,0.689416601100902,0.357593998250457,0.33179180241833
"182",3,0,2,2,1,0.655523573124762,0.390189284886472,0.359747646613255
"183",3,0,2,2,1,0.57974517958525,0.310549824504809,0.273520217921271
"184",3,0,2,2,1,0.6271649710008,0.348682843205448,0.321483247310199
"185",3,0,2,2,1,0.689524975126674,0.385774304681417,0.352593573913692
"186",3,0,2,2,1,0.63019774410566,0.347989403378801,0.325984813317298
"187",3,0,2,2,1,0.571235936721456,0.311669778774473,0.293444398008947
