"","r1_hat","d1_hat","r2_hat","d2_hat","is_correct","error1","error2","error3"
"1",3,3,2,0,1,0.621761162057339,0.344935989235844,0.289743041395396
"2",3,3,2,0,1,0.629900706062734,0.38347366132795,0.288461938637526
"3",3,3,2,0,1,0.561831470232129,0.293945993346365,0.242329186970679
"4",3,3,2,0,1,0.632773256667532,0.360344801541337,0.279814075407467
"5",3,3,2,0,1,0.618235268121215,0.34548949464096,0.296848660218746
"6",3,3,2,0,1,0.63213222837002,0.335603154580766,0.27394708610345
"7",3,3,2,0,1,0.633503592594059,0.340714582021362,0.261970461020385
"8",3,3,2,0,1,0.598114706121869,0.322590044494637,0.238692072293833
"9",3,3,2,0,1,0.609127368751198,0.364008686490635,0.279215095961262
"10",3,3,2,0,1,0.61463302583698,0.320591808663361,0.248646908472469
"11",3,3,2,0,1,0.592904011403943,0.316113830770567,0.250479171786779
"12",3,3,2,0,1,0.569609609759471,0.300628260192869,0.249826286224725
"13",3,3,2,0,1,0.60053456277275,0.333164330778625,0.244679936302136
"14",3,3,2,0,1,0.641703218713592,0.360002076619859,0.296022235480783
"15",3,3,2,0,1,0.690157636515105,0.357718259883484,0.297192185837477
"16",3,3,2,0,1,0.734829279932574,0.404584662385207,0.343675770545348
"17",3,3,2,0,1,0.714262345462074,0.408453069837952,0.30127692974209
"18",3,3,2,0,1,0.524811478471832,0.264929929835251,0.224244509505127
"19",3,3,2,0,1,0.563740067462814,0.308986562281522,0.231280664300445
"20",3,3,2,0,1,0.527596902581871,0.302164965734916,0.256782808796159
"21",3,3,2,0,1,0.657501196871885,0.346746014763834,0.282262015912584
"22",3,3,2,0,1,0.660640593971407,0.360760943415598,0.312486058917195
"23",3,3,2,0,1,0.61464723312399,0.325156304750203,0.246029206100481
"24",3,3,2,0,1,0.705630307659864,0.406141309946409,0.347707358438621
"25",3,3,2,0,1,0.670138146883968,0.348551649062966,0.281719573391294
"26",3,3,2,0,1,0.682800025594532,0.372962533626226,0.303881016403858
"27",3,3,2,0,1,0.66696265522534,0.374694097669979,0.299421199862105
"28",3,3,2,0,1,0.608495034482196,0.324627140045973,0.248244635315838
