"","r1_hat","d1_hat","r2_hat","d2_hat","is_correct","error1","error2","error3"
"1",3,1,2,2,1,0.664169658935984,0.348170398582387,0.288516173216819
"2",3,1,2,2,1,0.540334824122106,0.294525710307516,0.259117703636566
"3",3,1,2,2,1,0.607960687177945,0.332858584933515,0.27578668682618
"4",3,1,2,2,1,0.676024908562691,0.376962985051371,0.329620537410771
"5",3,1,2,2,1,0.560238597092314,0.279674763927383,0.230006075782491
"6",3,1,2,2,1,0.641408110753573,0.3593516592526,0.320252897332918
"7",3,1,2,2,1,0.605470139806994,0.317538194924254,0.253972155516489
"8",3,1,2,2,1,0.623916885257071,0.311022826987037,0.265668316449963
"9",3,1,2,2,1,0.631887289330291,0.3334190996048,0.282891373327994
"10",3,1,2,2,1,0.605306855049747,0.307248074728367,0.249516459503427
"11",3,1,2,2,1,0.653301293473462,0.345898828376455,0.294254775347958
"12",3,1,2,2,1,0.598386828991589,0.309369315635389,0.254743112729002
"13",3,1,2,2,1,0.571020530178941,0.295525939379146,0.261928598612346
"14",3,1,2,2,1,0.724225688039735,0.376548161168229,0.341700993289133
"15",3,1,2,2,1,0.624136178357854,0.329970754686193,0.292778690906932
"16",3,1,2,2,1,0.572633655901262,0.300833590163012,0.246820897176234
"17",3,1,2,2,1,0.628428583943627,0.323143522194413,0.270426754891311
"18",3,1,2,2,1,0.598199301264972,0.313211537973866,0.276501449820647
"19",3,1,2,2,1,0.626287340395173,0.344519690972068,0.290544957984761
"20",3,1,2,2,1,0.602630815185886,0.30717624646362,0.266488170001934
"21",3,1,2,2,1,0.590858511289513,0.310508121250904,0.260639446783591
"22",3,1,2,2,1,0.569225433208835,0.294504550638445,0.257528874506479
"23",3,1,2,2,1,0.659996730211434,0.329091133720759,0.28482603696683
"24",3,1,2,2,1,0.525237751588163,0.291526634263507,0.241388915633772
"25",3,1,2,2,1,0.59431155588215,0.330835973162659,0.294472635027136
"26",3,1,2,2,1,0.625324277759441,0.352074389794156,0.305291433221906
"27",3,1,2,2,1,0.690138689952799,0.360794012685366,0.319492732250468
"28",3,1,2,2,1,0.659768739338395,0.350509512060799,0.298483325446142
"29",3,1,2,2,1,0.591749346715528,0.285371624328466,0.23621479547499
"30",3,1,2,2,1,0.559961668385959,0.310262379175651,0.258619168836335
"31",3,1,2,2,1,0.62073289275383,0.333795603139109,0.286640060543234
"32",3,1,2,2,1,0.619131096212137,0.302802739405418,0.270929563048501
"33",3,1,2,2,1,0.597865993586929,0.311187557695513,0.259640248008756
"34",3,1,2,2,1,0.60588482817332,0.276961857542277,0.230549402540609
"35",3,1,2,2,1,0.600036598581765,0.320752969558687,0.262202374737524
"36",3,1,2,2,1,0.662990562735701,0.364230150113929,0.309786161026163
"37",3,1,2,2,1,0.582008257583731,0.32296395413881,0.283399892691672
"38",3,1,2,2,1,0.586498476491694,0.318347808687514,0.274482737434993
"39",3,1,2,2,1,0.566407361297777,0.278604842060499,0.213625941583318
"40",3,1,2,2,1,0.63836216449718,0.350202852873996,0.312400904067434
"41",3,1,2,2,1,0.562020487529937,0.280144794985369,0.248240823293111
"42",3,1,2,2,1,0.613015367592288,0.332666582185742,0.286307326776118
"43",3,1,2,2,1,0.592989153084443,0.29837846781958,0.252655478783944
"44",3,1,2,2,1,0.569826106227843,0.286287597682621,0.247762504484073
"45",3,1,2,2,1,0.61906719806574,0.304786684153867,0.258331095549449
"46",3,1,2,2,1,0.607414622079828,0.315840404465907,0.285707689912158
"47",3,1,2,2,1,0.628350635947707,0.318393614313792,0.281957340218558
