"","r1","d1","r2","d2","correct","TS_rank1","TS_rank2","L1_TStrue","L2_TStrue","L1_TSfalse","L2_TSfalse","L1_MARwCF","L2_MARwCF"
"1",3,3,1,1,1,1,1,0.252209857558379,0.397946151835732,1.41941315896553,0.139968073206131,0.20245745670135,0.0707507254613936
"2",3,3,1,1,1,1,1,0.199813128101902,0.0681917663431218,1.41834468735436,0.0945680417674418,0.161161089264742,0.0518537748304698
"3",3,3,1,1,1,1,1,0.256602323200815,0.232672755070048,1.42706942521873,0.479946180115562,0.193299097491634,0.0650168828499851
"4",3,3,1,1,1,1,1,0.220600587426152,0.0810555754006466,1.41790370914359,0.11990774199104,0.19079352482461,0.0604039324949504
"5",3,3,1,1,1,1,1,0.229809204806791,0.0624207506973581,1.41934199722554,0.0793840096619123,0.171918543767392,0.0562953321376397
"6",3,3,1,1,1,1,1,0.312924662544866,0.355357733799846,1.41894337152817,0.116251323125474,0.249602857351335,0.0744944658984131
"7",3,3,1,1,1,1,1,0.189206944231522,0.133836282975458,1.41845224817252,0.104429680811241,0.186315809466876,0.055455816342459
"8",3,3,1,1,1,1,1,0.302902802662733,0.197668356288472,1.42120691450164,0.124569632869324,0.240205385885411,0.0605371802495948
"9",3,3,1,1,1,1,1,0.250687801903493,0.518260060718255,1.4199972066221,0.141083891796548,0.222802026555299,0.0737778295644011
"10",3,3,1,1,1,1,1,0.206383641590645,0.28741689416315,1.42709116823106,0.865009529203046,0.204191317262044,0.0872976407059613
"11",3,3,1,1,1,1,1,0.225470444368845,0.0862181588852629,1.41905568417302,0.173926164375954,0.196235938930761,0.0799224176373699
"12",3,3,1,1,1,1,1,0.304146953670054,0.174007257473608,1.42514668835419,0.222773933622749,0.306522534836964,0.113774581279606
"13",3,3,1,1,1,1,1,0.194076463067103,0.0975899501812886,1.41627176976515,0.114641065464637,0.209552644667022,0.0538976268002805
"14",3,3,1,1,1,1,1,0.152905231919776,0.317915926269556,1.41623928224742,0.126532535118752,0.119595696637944,0.0499917955268663
"15",3,3,1,1,1,1,1,0.302135617157434,1.07620493786413,1.41610095115975,0.0740295963927541,0.144160327158278,0.0668365953825767
"16",3,3,1,1,1,1,1,0.223625851708271,0.278786936834238,1.42157938036738,0.172569257823873,0.190048739940331,0.0764998825258215
"17",3,3,1,1,1,1,1,0.190589197326324,0.282160067279507,1.41692436120264,0.670770796387,0.199102321460753,0.0876226072419891
"18",3,3,1,1,1,1,1,0.213328139600195,0.201253585483164,1.42208905838016,0.12865879982675,0.187287144820291,0.103059309505667
"19",3,3,1,1,1,1,1,0.258888029149459,0.144962170326316,1.41734126547256,0.154517324383398,0.222347835140178,0.0836664267295745
"20",3,3,1,1,1,1,1,0.268707482298504,0.0889796065053857,1.41867331739683,0.13838653217964,0.201364903293139,0.0522041599795739
"21",3,3,1,1,1,1,1,0.285031141747516,0.347501877564292,1.4230841550658,0.20562702594626,0.221073793597154,0.0563324630468238
"22",3,3,1,1,1,1,1,0.217883416799572,0.0579876417100415,1.41819667025626,0.0854401347541389,0.21441618315932,0.0442978236828842
"23",3,3,1,1,1,1,1,0.16451453680511,0.250804608174286,1.41666481465799,0.203956024978659,0.178296215715013,0.0668236660394021
"24",3,3,1,1,1,1,1,0.347795929688007,0.36362954710714,1.42511596677945,0.148184620224013,0.25794551094104,0.0821607973020956
"25",3,3,1,1,1,1,1,0.218464354382578,0.392953847555392,1.4165858620956,0.114117886102254,0.201906845239236,0.0572014544602062
"26",3,3,1,1,1,1,1,0.21545324274553,0.14496591657277,1.41795859425541,0.146035765627828,0.167262081169851,0.0662368694297914
"27",3,3,1,1,1,1,1,0.112356203793408,0.0862017887344782,1.41554499602518,0.0549413020585908,0.0949616129696576,0.0262208718240151
"28",3,3,1,1,1,1,1,0.316176061332975,0.653267583894353,1.43220866863276,0.85903115371009,0.245880289351009,0.0928135515300952
"29",3,3,1,1,1,1,1,0.38576118170004,0.667045784490734,1.4271175136286,0.248740841695768,0.272851519952307,0.135063221592905
"30",3,3,1,1,1,1,1,0.341199589347025,0.149663596550958,1.42735466238917,0.379650416798166,0.279040395641812,0.0732478973259254
"31",3,3,1,1,1,1,1,0.352316557049845,0.312577656185387,1.43818395457425,0.465868935525201,0.3161503392725,0.126049703271482
"32",3,2,1,1,0,1,1,0.0938952072085769,0.0325501700555358,1.41487902946098,0.0404751982385466,1.00340922753064,0.0276747965642689
"33",3,3,1,1,1,1,1,0.287070243436703,0.121324388676381,1.42186699051238,0.185979046689552,0.256388765811027,0.0808991224938276
"34",3,3,1,1,1,1,1,0.265074962649944,0.471321899786543,1.42034461980839,0.196171711147415,0.232477095023904,0.0790630390400895
"35",3,3,1,1,1,1,1,0.383932812178562,0.781223212865198,1.41810954762563,0.201779137517037,0.23686195353224,0.111438042158784
"36",3,3,1,1,1,1,1,0.273332474531239,0.223671522429799,1.4240602404281,0.156904974820797,0.209410345113399,0.075853571654671
"37",3,3,1,1,1,1,1,0.260380449188864,0.478012179754139,1.42992669199627,1.12434522666253,0.211133812544574,0.102409463826544
