"","r1","d1","r2","d2","correct","TS_rank1","TS_rank2","L1_TStrue","L2_TStrue","L1_TSfalse","L2_TSfalse","L1_MARwCF","L2_MARwCF"
"1",2,2,4,4,1,1,1,0.241864176706157,0.196529782837449,1.00951955760816,1.73640846237729,0.0890274437925206,0.149377233635465
"2",2,2,4,4,1,1,1,1.67150681854223,0.385124875584151,1.13052288545838,1.73443169976383,0.0757505602940604,0.157870585421502
"3",2,2,4,4,1,1,1,0.649729657814122,0.258425553404321,1.00964888557001,1.7352167481295,0.0970197915843276,0.171885830325396
"4",2,2,4,4,1,1,1,0.538544021427309,0.140096156578834,1.00953585352243,1.73334838823879,0.0746805966797859,0.115066501023727
"5",2,2,4,4,1,1,1,1.54254667467449,0.363337370200748,1.02686509929672,1.73931644423974,0.109927178504193,0.187024258697013
"6",2,2,4,4,1,1,1,0.214509561609094,0.150603829626831,1.00541304823021,1.73319322444444,0.0678330811022251,0.128708531073108
"7",2,2,4,4,1,1,1,1.44616528522276,0.394379666176701,1.01513906159678,1.7356464612488,0.085900830357309,0.18161375617018
"8",2,2,4,4,1,1,1,0.192817105826287,0.215272067340713,1.00856839286995,1.73658554508025,0.0844699404411696,0.162556179669131
"9",2,2,4,4,1,1,1,0.705868115744369,0.483876518653347,1.01882796531386,1.74405797828053,0.0668915054219207,0.153133781424074
"10",2,2,4,4,1,1,1,0.648310890287682,0.173551653229673,1.01269652939377,1.73487425041942,0.0749986862973281,0.133809720944351
"11",2,2,4,4,1,1,1,0.119715802711594,0.141772705366594,1.00309267268771,1.7336851761946,0.0630712537988232,0.127013527793665
"12",2,2,4,4,1,1,1,0.265561642833282,0.157337325294336,1.02268540279097,1.73697062454055,0.0805247905133021,0.136247626693738
"13",2,2,4,4,1,1,1,1.0065736027295,0.28128789538214,1.02592083801929,1.73780605236424,0.105385638104763,0.158260667042426
"14",2,2,4,4,1,1,1,0.195802470810525,0.253768589290835,1.0757928259215,1.73761434062096,0.11096422245985,0.146497016078028
"15",2,2,4,4,1,1,1,0.177416084561921,0.21184860102764,1.01733460045445,1.73992171354487,0.0659566177550634,0.167243839823788
"16",2,2,4,4,1,1,1,1.33491942519187,0.17064097647863,1.00291559968504,1.73388749657435,0.0634536218247273,0.126187712850086
"17",2,2,4,4,1,1,1,0.641728277637653,0.267321789207607,1.00888132425861,1.73748014374112,0.0845722566297865,0.170563077858962
"18",2,2,4,4,1,1,1,0.761526349641527,0.187692109212349,1.01148325891177,1.73388177913934,0.0813816378546614,0.153029997287047
"19",2,2,4,4,1,1,1,0.417126585345625,0.244812414987351,1.00855664446504,1.73813583459473,0.0928052224057964,0.175167475570211
"20",2,2,4,4,1,1,1,1.13254526690189,0.203118237914487,1.0074896620054,1.73615349644088,0.0675010406235738,0.121113752797238
"21",2,2,4,4,1,1,1,0.592610278557516,0.21084836441176,1.33035131712172,1.73820091481871,0.0744112104075329,0.148758095231745
"22",2,2,4,4,1,1,1,0.254731824961758,0.198268717310035,1.0159791038155,1.7357525727184,0.0753789800428819,0.143296924715923
