"","r1","d1","r2","d2","correct","TS_rank1","TS_rank2","L1_TStrue","L2_TStrue","L1_TSfalse","L2_TSfalse","L1_MARwCF","L2_MARwCF"
"1",2,2,2,2,1,1,1,0.151817372347686,0.263443904244102,1.01559808622742,1.01404588489434,0.109970943143517,0.0976018325910436
"2",2,2,2,2,1,1,1,0.414382802230915,0.111008814969252,1.05331216474911,1.00647712851035,0.109995194130465,0.111509789032529
"3",2,2,2,2,1,1,1,0.157469956536555,0.164333232742458,1.00646280379132,1.00797780401597,0.122634654005751,0.136643785055529
"4",2,2,2,2,1,1,1,0.163305852353139,0.185389247796576,1.00556382414091,1.01408502212699,0.122702136172331,0.121027342923757
"5",2,2,2,2,1,1,1,0.226560629517317,0.147820943483497,1.02292984073268,1.01490930177308,0.14247244524784,0.126802924011659
"6",2,2,2,2,1,1,1,0.150169718399992,0.137567091123214,1.01218627798541,1.00548831064414,0.119146885710382,0.135668680607255
"7",2,2,2,2,1,1,1,0.154195003651844,0.120957389129579,1.00691448752883,1.00657938752982,0.0979442589466124,0.118110523480509
"8",2,2,2,2,1,1,1,0.155058435037129,0.223205048187321,1.00759513045399,1.01197918963126,0.149784467319518,0.184012043937802
"9",2,2,2,2,1,1,1,0.12415449162039,0.155130595058732,1.00918699666763,1.01048103393894,0.10967196622292,0.126223955645269
"10",2,2,2,2,1,1,1,0.16341012235281,0.226464883677702,1.01906414543137,1.03947468942253,0.114373103722063,0.14617754405087
"11",2,2,2,2,1,1,1,0.12764730988258,0.107476614005854,1.00528046135491,1.00376073354483,0.105147169239304,0.108396486450042
"12",2,2,2,2,1,1,1,0.124486874784638,0.205191270926518,1.005672450693,1.01622342963622,0.0975127528683587,0.0893873411334355
"13",2,2,2,2,1,1,1,0.200328666170083,0.252638693672112,1.01280320127026,1.01608143895722,0.164472233694628,0.147361352067909
"14",2,2,2,2,1,1,1,0.142899472283449,0.244247177100791,1.01792419704766,1.03356764794859,0.104995272709012,0.1252583181649
"15",2,2,2,2,1,1,1,0.164045349051943,0.192445335053263,1.00419594809502,1.0101629320949,0.125486993715526,0.123048512565378
"16",2,2,2,2,1,1,1,0.162215107391946,0.233329060846051,1.01041913612076,1.01924534161713,0.115900538490797,0.123409876831295
"17",2,2,2,2,1,1,1,0.192015821202685,0.150711944137302,1.02401583821949,1.01653804530993,0.124763116122139,0.127634152711376
"18",2,2,2,2,1,1,1,0.147711278396884,0.159894872247319,1.00819524471735,1.00669306963097,0.120018419351351,0.112334459486072
"19",2,2,2,2,1,1,1,0.719427972604928,0.176084672644433,1.07410520027903,1.00603553917615,0.123228877504743,0.114313465666447
"20",2,2,2,2,1,1,1,0.1319668578645,0.237527150434785,1.00320879241908,1.01952147921044,0.111574059235802,0.131547445146543
"21",2,2,2,2,1,1,1,0.153825666044102,0.157198049770863,1.01064516263521,1.00724865388287,0.118476183497082,0.163687664250502
"22",2,2,2,2,1,1,1,0.137055892792574,0.135102323960399,1.00951450200401,1.00977047262338,0.0788261278879226,0.105137471039006
"23",2,2,2,2,1,1,1,0.179297004445217,0.179966308896871,1.01199124960468,1.01715015121429,0.153961243181864,0.158975973373721
"24",2,2,2,2,1,1,1,0.187453872447018,0.310172296082526,1.01446160397555,1.06297489065482,0.141118757723119,0.131388786777667
"25",2,2,2,2,1,1,1,0.183726131325336,0.304377693659746,1.00946622649494,1.02464633603489,0.128612242735638,0.150559650521684
"26",2,2,2,2,1,1,1,0.157990036590199,0.204537946566085,1.00918857644897,1.01619519416102,0.143432900945287,0.144470388703194
"27",2,2,2,2,1,1,1,0.124450226431863,0.131220757849587,1.00794649839511,1.00428708203934,0.0854852367407877,0.123425173133632
