"","r1","d1","r2","d2","correct","TS_rank1","TS_rank2","L1_TStrue","L2_TStrue","L1_TSfalse","L2_TSfalse","L1_MARwCF","L2_MARwCF"
"1",3,3,3,3,1,1,1,0.161875169202636,0.230295270409303,1.42103522710394,1.42385050050989,0.118250272940255,0.136775230484195
"2",3,3,3,3,1,1,1,0.751096013139952,1.00399609870032,1.52518888668174,1.4673631364749,0.11562616641977,0.0847497054169267
"3",3,3,3,3,1,1,1,0.116773791482848,0.866311322111719,1.41792912508601,1.42100245367443,0.0929223030683872,0.117721139411822
"4",3,3,3,3,1,1,1,0.120647671100257,0.42611671069392,1.42245957483389,1.41945288977648,0.0930269551747702,0.0970604223046901
"5",3,3,3,3,1,1,1,0.110336382688337,0.16209187392923,1.41721133652191,1.41680586174455,0.0939010436577717,0.0934865188513586
"6",3,3,3,3,1,1,1,0.867333203568522,0.506710302977514,1.58134331025085,1.52667302377875,0.102604954443167,0.105424653675979
"7",3,3,3,3,1,1,1,1.16352269669336,1.89992294416526,1.41963527956461,1.43735116270079,0.117318214425239,0.135367800908911
"8",3,3,3,3,1,1,1,0.211960249847267,0.691487838667902,1.41775446948908,1.41820774572937,0.15881269805461,0.16910986903597
"9",3,3,3,3,1,1,1,1.56581828752871,1.61279813339757,1.42868012808701,1.62718949133518,0.123476867093084,0.0933266105853985
"10",3,3,3,3,1,1,1,0.238024847578942,0.69661532166789,1.44516552367199,1.50583768561818,0.0995108254946611,0.109265892999564
"11",3,3,3,3,1,1,1,0.394205661521121,1.25127374373315,1.41792417816098,1.41738280503029,0.117538703861528,0.103388202752623
"12",3,3,3,3,1,1,1,0.47857784687148,0.161729258307995,1.4184596349614,1.41874225541092,0.123263034556029,0.114811460705755
"13",3,3,3,3,1,1,1,1.72103826979263,0.414087637730718,1.43052947212351,1.42755798265299,0.127513909258745,0.109870859043294
"14",3,3,3,3,1,1,1,0.197756325573319,1.49119496490899,1.42244126549371,1.44112272788494,0.119996001744102,0.0891484586120795
"15",3,3,3,3,1,1,1,0.791412955389078,0.820582908829857,1.42365718287584,1.42677321283193,0.153879874247098,0.0994848224877739
"16",3,3,3,3,1,1,1,1.81155389570673,1.77466992366198,1.85157685646694,1.60164047834115,0.141818111929341,0.14366122920379
"17",3,3,3,3,1,1,1,0.537944959245972,0.310652061054222,1.41783205089435,1.41849139768131,0.111026560467185,0.0913614707911012
"18",3,3,3,3,1,1,1,0.443302892382571,0.229059778076535,1.41561897750927,1.41683680545721,0.0838774753122586,0.11294023726671
"19",3,3,3,3,1,1,1,0.20448925891766,0.215656492107714,1.42363591507069,1.41974136075925,0.116365250705714,0.121940634923002
"20",3,3,3,3,1,1,1,0.159354153845531,0.679172224209405,1.41884140399729,1.42951281953076,0.128551319257607,0.11217502890155
"21",3,3,3,3,1,1,1,0.341700520280892,0.469553098626001,1.45958736315541,1.41614452885849,0.1034977741864,0.100759827075541
"22",3,3,3,3,1,1,1,1.57878289073348,0.376994312347311,1.41611580730971,1.42038194972724,0.106790034725445,0.110922705119939
"23",3,3,3,3,1,1,1,0.330404327489044,0.169443069759298,1.45315399664491,1.42377846543526,0.177660828229411,0.134258740347303
"24",3,3,3,3,1,1,1,0.176263569336879,0.603147990695953,1.41921937590956,1.41961113509517,0.115196131340924,0.123132045153544
"25",3,3,3,3,1,1,1,0.215952435149199,0.176165751338892,1.46548442396948,1.42124021085026,0.0712878871175047,0.0747522540890822
"26",3,3,3,3,1,1,1,1.50912825954636,0.171444827333037,1.41695953670643,1.41934710513746,0.111340043676035,0.10975442009473
"27",3,3,3,3,1,1,1,0.148120114194404,0.276169507598863,1.4272728520887,1.44994660815692,0.0841672952883867,0.108679068513801
"28",3,3,3,3,1,1,1,0.126655606446826,0.134190629801334,1.41527183562867,1.41550661133175,0.0807469786850676,0.108008016468429
"29",3,3,3,3,1,1,1,1.78557525814143,0.977607010984762,1.42194893536845,1.4283156461619,0.105394821335842,0.123572438704293
"30",3,3,3,3,1,1,1,1.37874101422032,0.659438267884713,1.48742577592278,1.42839402437272,0.128042371285777,0.108953731158818
"31",3,3,3,3,1,1,1,0.372337436030951,1.52196884737676,1.991628965351,1.93044226132642,0.119670057659036,0.151855694419519
"32",3,3,3,3,1,1,1,0.655105775729434,0.245386266082663,1.43140420419188,1.43417339924406,0.106401283635084,0.139468162943065
"33",3,3,3,3,1,1,1,1.67953207582441,0.385141030972037,1.42891195232644,1.43537318299416,0.133550454347732,0.12137022828297
"34",3,3,3,3,1,1,1,1.2053225373492,0.423495407096361,1.4163379671813,1.419620800464,0.0976562862848852,0.0905455941007032
"35",3,3,3,3,1,1,1,0.523502667541435,0.178460649035907,1.42051693280567,1.42095581655268,0.106858131695073,0.0857093532784712
"36",3,3,3,3,1,1,1,0.381945872659506,0.329531962396017,1.53306107454953,1.42458401037671,0.106382712375303,0.124249093397927
"37",3,3,3,3,1,1,1,0.149483240156634,0.178112856250137,1.41635109775814,1.42553742643802,0.118083240669803,0.108576427430094
"38",3,3,3,3,1,1,1,0.403888391720049,0.359807136228716,1.4156101831466,1.4207149517698,0.0726633667467234,0.11612124092803
