"","r1","d1","r2","d2","correct","TS_rank1","TS_rank2","L1_TStrue","L2_TStrue","L1_TSfalse","L2_TSfalse","L1_MARwCF","L2_MARwCF"
"1",1,1,3,3,1,1,1,0.506225921744291,0.128689692234829,0.0560222860697612,1.41609629285448,0.0305434079213006,0.117563303267884
"2",1,1,3,3,1,1,1,0.968816923759097,0.413935961187782,0.918129736863282,1.43281745874323,0.0578074471930833,0.246709745065624
"3",1,1,3,3,1,1,1,0.360659883850854,0.17413828715802,0.520327536793091,1.41971393038751,0.0495948721181587,0.130971005815097
"4",1,1,3,3,1,1,1,0.825948266403068,0.306349295993602,0.673899443983543,1.42062867391452,0.0682017745074774,0.180966513140337
"5",1,1,3,3,1,1,1,0.443873428884811,0.289776521793113,0.717121150503348,1.43103709516401,0.111775031569254,0.218695951840688
"6",1,1,3,3,1,1,1,0.36225711787132,0.140007076773689,0.0807514987699338,1.41550887738149,0.0509847829680727,0.118966526923386
"7",1,1,3,3,1,1,1,0.479226490926052,0.196977034446506,0.404417392206531,1.41862424685148,0.0607812520716073,0.181561478807176
"8",1,1,3,3,1,1,1,0.073802194514601,0.126300948387942,0.098309416647139,1.41586804895253,0.032005027788656,0.131262104777278
"9",1,1,3,3,1,1,1,0.132442701137797,0.168818760890043,0.107708128072164,1.4155761536587,0.0533855820443876,0.142092289903755
"10",1,1,3,3,1,1,1,1.06873699134709,0.324675475397211,0.395290782919226,1.41852997781927,0.0497360179853164,0.174587803042143
"11",1,1,3,3,1,1,1,0.357186593968111,0.237646877004974,0.956847476728191,1.43017447034251,0.055861742724073,0.208097717705262
"12",1,1,3,3,1,1,1,0.27345965282663,0.256170958535589,0.174221220071627,1.42141790408776,0.102542817066141,0.214410030796903
"13",1,1,3,3,1,1,1,0.486846144333344,0.131224251967459,0.213345720184015,1.41713312070604,0.0561653673124236,0.13286475293607
"14",1,1,3,3,1,1,1,0.16965611421459,0.173754961998954,0.928864636595474,1.42107677505333,0.0463325979978481,0.149463722286289
"15",1,1,3,3,1,1,1,1.41320504709096,2.31167722022095,0.492014717560572,1.41898269010874,0.0558389911271108,0.221553833174417
"16",1,1,3,3,1,1,1,0.540340594852672,0.192788655135383,0.395363882295668,1.41677585034642,0.0833537278706332,0.159892095394644
"17",1,1,3,3,1,1,1,0.676809479077245,0.203322410661245,0.0932312008611865,1.41651896544093,0.0485263077183296,0.164444180911772
"18",1,1,3,3,1,1,1,0.139092620243023,0.160716330858154,0.0725326744946836,1.41578163882351,0.0434401493996434,0.146344430665587
"19",1,1,3,3,1,1,1,0.0845053506616417,0.217011607644873,0.117374865468232,1.41921321858693,0.0609827642451053,0.197206621456529
"20",1,1,3,3,1,1,1,0.27346582839548,0.270453555515927,0.261362982556774,1.42380185675644,0.0796377976089838,0.226443129802691
"21",1,1,3,3,1,1,1,0.889560288225333,0.449322877092755,1.35745425898267,1.78524305384272,0.0938769586372179,0.263340353895988
"22",1,1,3,3,1,1,1,0.24510941786049,0.274367532444,0.155377262028564,1.42011964547511,0.0872659893472764,0.232162227303008
"23",1,1,3,3,1,1,1,0.475090812277266,0.258740580609619,0.198798741692911,1.41855447494284,0.0860847065327284,0.21252715454377
"24",1,1,3,3,1,1,1,0.250326908116791,0.308186833742153,0.835747256566861,1.43903199821954,0.0950364658569504,0.275303618912113
