"","r1","d1","r2","d2","correct","TS_rank1","TS_rank2","L1_TStrue","L2_TStrue","L1_TSfalse","L2_TSfalse","L1_MARwCF","L2_MARwCF"
"1",4,4,2,2,1,1,1,0.236168065677488,0.643522598615122,1.74185276714942,1.21722323090999,0.159997861124935,0.0815832544951455
"2",4,4,2,2,1,1,1,0.247155748900497,0.302111440027042,1.73479415550322,1.01212671534779,0.185566220678295,0.0809372338756268
"3",4,4,2,2,1,1,1,0.226655990103798,0.570826585007729,1.73765557337224,1.02509232000504,0.183631766546733,0.0914122627102784
"4",4,4,2,2,1,1,1,0.271674508744708,1.32439508264525,1.73345357809752,1.01728505469212,0.140934394652609,0.0826725827526232
"5",4,4,2,2,1,1,1,0.461490638364077,0.330647947722888,1.74645616724739,1.02401831687094,0.183609862935417,0.0805335111524683
"6",4,4,2,2,1,1,1,0.185266323402438,0.136771848092694,1.73509683177599,1.02328798627261,0.151902848543866,0.060244953123989
"7",4,4,2,2,1,1,1,0.246977924859028,1.20880796292468,1.73947637692428,1.01344967676149,0.182995382273874,0.0974669360135363
"8",4,4,2,2,1,1,1,0.313719273689817,0.442993614882038,1.73946327695702,1.01367852850836,0.178537656800271,0.0759544314736803
"9",4,4,2,2,1,1,1,0.64162331729749,0.910073629736535,1.75349011107235,1.08825449323795,0.166449027313474,0.102585135342603
"10",4,4,2,2,1,1,1,0.201162635232558,0.557381930321516,1.73644833626044,1.00707808008136,0.155596944758764,0.0857398583891619
"11",4,4,2,2,1,1,1,0.238754333583807,0.780540664456508,1.73972140791413,1.00740103044211,0.195296756501816,0.0775840856624557
"12",4,4,2,2,1,1,1,0.23443154105644,0.362701204133971,1.74305534187001,1.15876186386832,0.148284258264032,0.115043804272382
"13",4,4,2,2,1,1,1,0.60689503268417,0.66324112631622,1.75700939652539,1.11407292306646,0.209271939524044,0.101129942311262
"14",4,4,2,2,1,1,1,0.287270986221366,0.234085643598884,1.73822683115088,1.01583034217762,0.152047312445822,0.0858718868021772
"15",4,4,2,2,1,1,1,0.281377708113043,0.550692086248176,1.73884552110615,1.00670823200309,0.167650204477162,0.0715850698016231
"16",4,4,2,2,1,1,1,0.200255981367194,0.487701704051287,1.73442056051414,1.00265367781353,0.154868530748797,0.0915097115431685
"17",4,4,2,2,1,1,1,0.180911088490508,0.17174469750641,1.73403331907054,1.10068321393445,0.154975987557887,0.0741896850773584
"18",4,4,2,2,1,1,1,0.158162871951446,0.223701743843647,1.73372341081161,1.04341330584691,0.139565836039557,0.0658094712290107
"19",4,4,2,2,1,1,1,0.489214056319512,1.64583683410332,1.73936540655995,1.02656557521311,0.124214585396638,0.0677852037582845
"20",4,4,2,2,1,1,1,0.182025458053474,0.132201342974766,1.73307323406369,1.01311757557394,0.153730751503245,0.0896863993820003
"21",4,4,2,2,1,1,1,0.216355521404281,0.339182888493137,1.73693675121734,1.04494735821096,0.194444722318746,0.113992302675493
"22",4,4,2,2,1,1,1,0.218325536634622,0.433710244895522,1.73452172327007,1.12605595820736,0.164691152683678,0.0856693544883528
"23",4,4,2,2,1,1,1,0.193079763764585,0.71335694479319,1.7380805613402,1.01606596881922,0.150201584869926,0.0687849082561651
"24",4,4,2,2,1,1,1,0.137509545293427,0.155651907370678,1.7335663975198,1.01787546803994,0.121957544772721,0.0705057697205162
"25",4,4,2,2,1,1,1,0.114388862306373,0.274869928493775,1.73418765955315,1.00230974099168,0.101660557427828,0.0427764913187098
"26",4,4,2,2,1,1,1,0.149451037759963,0.301735720809317,1.73492409678995,1.00278256674598,0.112461545397137,0.0682584894341164
"27",4,4,2,2,1,1,1,0.222786453016391,0.696151364596309,1.73828018137245,1.00904126202455,0.184817833764386,0.0850396764565992
"28",4,4,2,2,1,1,1,0.27034053923687,0.267000295396963,1.74259887484335,1.0338809088728,0.209219862579157,0.101739804262875
"29",4,4,2,2,1,1,1,0.239236519733205,0.264363221210485,1.74123608327224,1.00677323630497,0.136470201133834,0.0822159213147407
"30",4,4,2,2,1,1,1,0.272777611726973,1.36262943553143,1.73532256602712,1.00659323430941,0.15289108721845,0.0814281083560491
"31",4,4,2,2,1,1,1,0.184273370112088,1.12794674363218,1.73330202715841,1.00728823978972,0.136055443704379,0.0696750887985821
"32",4,4,2,2,1,1,1,0.227721227905071,0.151458278573411,1.73861019752702,1.0195478337542,0.147071454394474,0.0966146963227295
