"","r1","d1","r2","d2","correct","TS_rank1","TS_rank2","L1_TStrue","L2_TStrue","L1_TSfalse","L2_TSfalse","L1_MARwCF","L2_MARwCF"
"1",2,2,1,1,1,1,1,0.195596581313084,0.128871750929269,1.0091091359583,0.152423883741786,0.185915475555763,0.107334159450909
"2",2,2,1,1,1,1,1,0.120924418003963,0.0796518963129129,1.0041346314974,0.117625129096547,0.115920947031822,0.0573145494835425
"3",2,2,1,1,1,1,1,0.238474834844194,0.148446067881772,1.01138511913487,0.17161087060859,0.192954600694263,0.104695752766523
"4",2,2,1,1,1,1,1,0.219051863475429,0.135900956630995,1.01158701197762,0.21692230357515,0.170326766489255,0.0995280464060773
"5",2,2,1,1,1,1,1,0.281139269850804,0.148493799412545,1.01354469602249,0.17438883293457,0.255783394752556,0.114338122187025
"6",2,2,1,1,1,1,1,0.142211460118228,0.0911879449584785,1.00460725049573,0.119487187179086,0.121636069048504,0.0758554823196062
"7",2,2,1,1,1,1,1,0.241847835915121,0.124223961173133,1.00852139105351,0.133795042193368,0.191135982166412,0.0911776605738968
"8",2,2,1,1,1,1,1,0.239616576231387,0.115664038451489,1.01017758625048,0.109012642591347,0.217564403721634,0.0936559701609415
"9",2,2,1,1,1,1,1,0.256973758530736,0.155003249531622,1.01599821790616,0.202918217433149,0.220503763338245,0.134676380196848
"10",2,2,1,1,1,1,1,0.197603510948403,0.257364734915398,1.01013178648533,0.442125461328992,0.189685524352877,0.0815215839403893
"11",2,2,1,1,1,1,1,0.23857947717972,0.113058686745934,1.00856800633903,0.182981752491288,0.185312415233983,0.0785242514103225
"12",2,2,1,1,1,1,1,0.278594415485211,0.196665662459513,1.02710147736303,0.303707846268985,0.227637596203802,0.144402344543363
"13",2,2,1,1,1,1,1,0.162723959536857,0.115739291739873,1.0050450205755,0.165528119890003,0.146427274544966,0.0839252497078872
"14",2,2,1,1,1,1,1,0.230940102679155,0.157496336274323,1.01141675607956,0.23870865112703,0.180258723813462,0.101725502631898
"15",2,2,1,1,1,1,1,0.190826443089353,0.0991361625417168,1.00807972857463,0.133329669716752,0.188637095444744,0.0854673901251645
"16",2,2,1,1,1,1,1,0.221892333447757,0.134623971452411,1.01240878537961,0.200614571777736,0.180682501476809,0.10097892378277
"17",2,2,1,1,1,1,1,0.140733625481181,0.0921157338526985,1.00614942180763,0.106892754570832,0.146207801755913,0.0891842152707801
"18",2,2,1,1,1,1,1,0.193998755309085,0.150152867029347,1.00588817124574,0.160645447509552,0.11007103257206,0.092199049281959
"19",2,2,1,1,1,1,1,0.176231571502829,0.122652735214721,1.00650411431558,0.118821757264528,0.155009279983456,0.0966338072260191
"20",2,2,1,1,1,1,1,0.217857487716458,0.219236198726381,1.0221713374042,0.296892750522044,0.189956258612185,0.139690102887262
"21",2,2,1,1,1,1,1,0.2863036972208,0.11143718843383,1.01448160701163,0.15386983169471,0.209860147302223,0.0687793751053174
"22",2,2,1,1,1,1,1,0.183622107838277,0.0688933308064287,1.00938496000027,0.0993206864826312,0.136868749325196,0.0577181836985102
"23",2,2,1,1,1,1,1,0.19182792060185,0.079945855118522,1.00783994551547,0.15651582549803,0.142785833079171,0.0811912235640167
"24",2,2,1,1,1,1,1,0.104504247822739,0.0650451650067411,1.00343722791159,0.0817400979979867,0.0802036785602691,0.0628659581675011
"25",2,2,1,1,1,1,1,0.254708422852306,0.17369494970615,1.01402893101925,0.236488513271649,0.199872407842228,0.071186260570006
"26",2,2,1,1,1,1,1,0.201812577726079,0.149170062796532,1.00739573427765,0.175032198545272,0.175241825288615,0.128423566825236
"27",2,2,1,1,1,1,1,0.355061490520715,0.175037426780573,1.02343040207454,0.232645520727853,0.267163281992412,0.120375828171645
"28",2,2,1,1,1,1,1,0.156897999624181,0.117243692108433,1.00465264524251,0.139685591195808,0.166688648231225,0.0907386761937203
"29",2,2,1,1,1,1,1,0.142512951649843,0.0802040598196627,1.00385001147042,0.175621773623185,0.13702302453317,0.0676753345812378
"30",2,2,1,1,1,1,1,0.134196887443991,0.136898863863618,1.00493640241971,0.152685315555495,0.136846547072264,0.105758909522595
"31",2,2,1,1,1,1,1,0.138286584267927,0.11691755984526,1.00407078817464,0.120736036204293,0.146886237652897,0.091593842814986
"32",2,2,1,1,1,1,1,0.184466254449821,0.125608427088926,1.00635870634637,0.176224112768645,0.136110489264416,0.0881347688249596
"33",2,2,1,1,1,1,1,0.175601106981863,0.102492321051237,1.00683235131405,0.1294054117041,0.134485282696381,0.0667359370340518
"34",2,2,1,1,1,1,1,0.190365610071313,0.127777475677036,1.00925416549398,0.135796048133293,0.146540173946076,0.0911103528236308
"35",2,2,1,1,1,1,1,0.193546855341343,0.197126621571868,1.00689986025348,0.275703328098281,0.151867514640992,0.108317303824319
"36",2,2,1,1,1,1,1,0.197548340790648,0.112206209712068,1.00631222879453,0.138260612969854,0.17591486220546,0.0844424149474722
